"Time [min]","Event Name","Chamber","Event Text","1A: O2 concentration [M]","1A: O2 slope neg. [pmol/(s*mL)]","1B: O2 concentration [M]","1B: O2 slope neg. [pmol/(s*mL)]","1: Block temp. [C]","1: Peltier power [%]"
36.00,"","","",192.4898,7.0486,195.4597,14.9069,37.0000,7.0830
36.03,"","","",192.4690,7.1390,195.4187,14.9069,37.0030,7.0140
36.07,"","","",192.4256,7.1390,195.4178,14.8137,37.0010,7.0250
36.10,"","","",192.4473,7.2293,195.3908,14.8137,36.9980,7.0870
36.13,"","","",192.4563,7.2293,195.3740,14.8137,36.9980,7.1120
36.17,"","","",192.4437,7.1390,195.2985,14.8137,36.9990,7.1440
36.20,"","","",192.3940,7.1390,195.2743,14.8137,37.0000,7.1410
36.23,"","","",192.3633,7.1390,195.2296,14.8137,37.0000,7.1690
36.27,"","","",192.3416,7.2293,195.2082,14.7205,37.0010,7.1280
36.30,"","","",192.3235,7.2293,195.1988,14.6274,37.0000,7.1530
36.33,"","","",192.3154,7.2293,195.1783,14.6274,37.0000,7.1840
36.37,"","","",192.3253,7.2293,195.1513,14.6274,37.0010,7.1620
36.40,"","","",192.3235,7.2293,195.1159,14.6274,37.0020,7.1170
36.43,"","","",192.3289,7.3197,195.1001,14.5342,37.0020,7.0860
36.47,"","","",192.2892,7.3197,195.0936,14.4410,37.0010,7.0590
36.50,"","","",192.2783,7.3197,195.0917,14.3479,37.0010,7.0460
36.53,"","","",192.2973,7.3197,195.0228,14.2547,37.0000,7.0330
36.57,"","","",192.2584,7.3197,194.9762,14.1615,36.9990,7.0690
36.60,"","","",192.2304,7.4101,194.9547,14.0684,37.0000,7.0560
36.63,"","","",192.2368,7.4101,194.9110,14.0684,36.9990,7.0950
36.67,"","","",192.1943,7.5004,194.8709,14.1615,37.0000,7.0740
36.70,"","","",192.1663,7.5004,194.8401,14.1615,37.0000,7.0700
36.73,"","","",192.1220,7.5908,194.8355,14.1615,37.0000,7.0700
36.77,"","","",192.0931,7.6812,194.7787,14.2547,36.9990,7.1130
36.80,"","","",192.0904,7.6812,194.7283,14.3479,37.0000,7.1040
36.83,"","","",192.1193,7.6812,194.6827,14.3479,37.0010,7.0770
36.87,"","","",192.1392,7.6812,194.6743,14.3479,36.9990,7.1110
36.90,"","","",192.1229,7.6812,194.6696,14.3479,37.0000,7.1200
36.93,"","","",192.0660,7.7715,194.6445,14.3479,37.0000,7.1150
36.97,"","","",192.0497,7.7715,194.6268,14.3479,37.0010,7.0920
37.00,"","","",192.0154,7.8619,194.6249,14.3479,37.0000,7.0720
37.03,"","","",191.9982,7.7715,194.6212,14.2547,37.0010,7.0380
37.07,"","","",191.9955,7.8619,194.5923,14.1615,37.0000,7.0280
37.10,"","","",191.9657,7.9523,194.5700,14.0684,36.9980,7.0880
37.13,"","","",191.9539,8.0426,194.5019,14.0684,36.9990,7.1030
37.17,"","","",191.9720,7.9523,194.4358,14.0684,36.9990,7.1430
37.20,"","","",191.9503,7.7715,194.4078,14.1615,37.0000,7.1420
37.23,"","","",191.9440,7.6812,194.3734,14.3479,37.0000,7.1440
37.27,"","","",191.9259,7.5908,194.3305,14.4410,37.0000,7.1240
37.30,"","","",191.9078,7.5908,194.3007,14.5342,36.9990,7.1610
37.33,"","","",191.9286,7.5004,194.2588,14.6274,37.0000,7.1890
37.37,"","","",191.9178,7.4101,194.2122,14.7205,37.0000,7.1680
37.40,"","","",191.9187,7.4101,194.1880,14.8137,37.0000,7.1820
37.43,"","","",191.8879,7.3197,194.1516,14.9069,37.0000,7.1820
37.47,"","","",191.8726,7.2293,194.1321,14.9069,37.0010,7.1520
37.50,"","","",191.8419,7.1390,194.1069,15.0000,37.0010,7.1380
37.53,"","","",191.8220,7.0486,194.1032,15.0932,37.0010,7.0980
37.57,"","","",191.8500,7.0486,194.0650,15.1864,37.0020,7.0510
37.60,"","","",191.8337,6.9582,194.0398,15.2795,37.0020,7.0310
37.63,"","","",191.7768,7.0486,194.0026,15.2795,37.0030,6.9780
37.67,"","","",191.7551,7.1390,193.9728,15.3727,37.0020,6.9880
37.70,"","","",191.7298,7.1390,193.9411,15.3727,36.9990,7.0300
37.73,"","","",191.7108,7.1390,193.9113,15.3727,37.0000,7.0330
37.77,"","","",191.6828,7.1390,193.8777,15.4659,37.0000,7.0180
37.80,"","","",191.6575,7.2293,193.8302,15.4659,36.9990,7.0510
37.83,"","","",191.6756,7.2293,193.8088,15.3727,36.9990,7.0870
37.87,"","","",191.6412,7.1390,193.7967,15.2795,37.0000,7.1080
37.90,"","","",191.6141,7.2293,193.7492,15.3727,37.0000,7.1410
37.93,"","","",191.6141,7.2293,193.7212,15.3727,37.0000,7.1130
37.97,"","","",191.6250,7.1390,193.6970,15.3727,36.9990,7.1530
38.00,"","","",191.5997,7.1390,193.6569,15.3727,36.9990,7.1890
38.03,"","","",191.5952,7.1390,193.6103,15.4659,37.0000,7.1720
38.07,"","","",191.5626,7.2293,193.5852,15.4659,37.0000,7.1790
38.10,"","","",191.5518,7.3197,193.5684,15.5590,37.0020,7.1320
38.13,"","","",191.5464,7.4101,193.5554,15.5590,37.0010,7.1020
38.17,"","","",191.5229,7.4101,193.5386,15.6522,37.0000,7.1010
38.20,"","","",191.5247,7.4101,193.4799,15.7454,37.0010,7.0640
38.23,"","","",191.5211,7.2293,193.4445,15.7454,37.0010,7.0470
38.27,"","","",191.4958,7.2293,193.4445,15.7454,36.9990,7.0880
38.30,"","","",191.4704,7.3197,193.4231,15.6522,36.9980,7.1310
38.33,"","","",191.5111,7.2293,193.3774,15.5590,36.9980,7.1450
38.37,"","","",191.5102,7.2293,193.3606,15.3727,36.9990,7.1610
38.40,"","","",191.4659,7.2293,193.3234,15.1864,37.0010,7.1180
38.43,"","","",191.4198,7.3197,193.3010,15.0000,37.0010,7.0900
38.47,"","","",191.4027,7.4101,193.2917,14.8137,36.9990,7.1370
38.50,"","","",191.3963,7.4101,193.2647,14.7205,36.9990,7.1710
38.53,"","","",191.3991,7.4101,193.2097,14.6274,36.9980,7.2060
38.57,"","","",191.3810,7.3197,193.1808,14.5342,37.0000,7.1920
38.60,"","","",191.3322,7.4101,193.1799,14.4410,37.0000,7.1630
38.63,"","","",191.3195,7.5004,193.1203,14.4410,37.0010,7.1270
38.67,"","","",191.2698,7.5004,193.0690,14.4410,37.0020,7.0790
38.70,"","","",191.2409,7.5908,193.0420,14.5342,36.9990,7.1190
38.73,"","","",191.2418,7.5908,193.0327,14.5342,37.0000,7.0990
38.77,"","","",191.2590,7.5908,192.9824,14.6274,36.9990,7.1460
38.80,"","","",191.2454,7.5004,192.9228,14.7205,37.0000,7.1600
38.83,"","","",191.2400,7.5004,192.8864,14.8137,37.0000,7.1600
38.87,"","","",191.2427,7.4101,192.8687,14.8137,37.0000,7.1380
38.90,"","","",191.2084,7.3197,192.8529,14.8137,37.0010,7.0980
38.93,"","","",191.1749,7.2293,192.8156,14.9069,37.0000,7.1290
38.97,"","","",191.1442,7.3197,192.7998,14.9069,37.0000,7.1390
39.00,"","","",191.1424,7.3197,192.8501,14.7205,37.0000,7.1470
39.03,"","","",191.1677,7.3197,192.8501,14.5342,37.0010,7.1040
39.07,"","","",191.1524,7.2293,192.8082,14.3479,37.0010,7.0700
39.10,"","","",191.1343,7.3197,192.7606,14.2547,37.0000,7.0790
39.13,"","","",191.1298,7.3197,192.6759,14.3479,37.0000,7.0600
39.17,"","","",191.1198,7.2293,192.6488,14.3479,36.9990,7.1050
39.20,"","","",191.1144,7.2293,192.6246,14.3479,37.0000,7.1190
39.23,"","","",191.0954,7.2293,192.5967,14.3479,36.9990,7.1840
39.27,"","","",191.0683,7.2293,192.5389,14.3479,36.9990,7.1910
39.30,"","","",191.0502,7.2293,192.4951,14.4410,37.0010,7.1580
39.33,"","","",191.0349,7.2293,192.5035,14.4410,37.0010,7.1410
39.37,"","","",191.0159,7.2293,192.4988,14.5342,37.0010,7.0990
39.40,"","","",190.9834,7.3197,192.4550,14.5342,37.0010,7.0760
39.43,"","","",190.9463,7.4101,192.4168,14.5342,37.0010,7.0470
39.47,"","","",190.9364,7.4101,192.3898,14.5342,36.9990,7.0880
39.50,"","","",190.9445,7.5004,192.3693,14.5342,37.0010,7.0530
39.53,"","","",190.9355,7.5004,192.3302,14.5342,37.0010,7.0300
39.57,"","","",190.8993,7.5004,192.2911,14.6274,37.0000,7.0520
39.60,"","","",190.8650,7.5908,192.2305,14.7205,36.9990,7.0900
39.63,"","","",190.8704,7.5908,192.2035,14.7205,36.9990,7.1310
39.67,"","","",190.8406,7.5908,192.2054,14.7205,36.9970,7.1800
39.70,"","","",190.8044,7.5908,192.1755,14.7205,36.9990,7.1770
39.73,"","","",190.7981,7.5908,192.1523,14.7205,37.0010,7.1420
39.77,"","","",190.8198,7.5004,192.1318,14.7205,37.0020,7.0900
39.80,"","","",190.8198,7.5004,192.1001,14.6274,37.0010,7.0720
39.83,"","","",190.7864,7.5004,192.0777,14.5342,37.0010,7.0520
39.87,"","","",190.7728,7.4101,192.0237,14.5342,36.9990,7.0880
39.90,"","","",190.7945,7.3197,191.9529,14.6274,36.9990,7.1220
39.93,"","","",190.7837,7.2293,191.9436,14.6274,37.0010,7.0820
39.97,"","","",190.7448,7.2293,191.9277,14.6274,37.0010,7.0600
40.00,"","","",190.7466,7.2293,191.9063,14.7205,36.9990,7.0900
40.03,"","","",190.7602,7.2293,191.8560,14.7205,36.9990,7.1300
40.07,"","","",190.7665,7.2293,191.8373,14.8137,37.0000,7.1180
40.10,"","","",190.7005,7.2293,191.8224,14.8137,37.0000,7.1060
40.13,"","","",190.6698,7.2293,191.7945,14.9069,37.0000,7.0880
40.17,"","","",190.6535,7.2293,191.7814,15.0000,36.9990,7.1250
40.20,"","","",190.6454,7.2293,191.7693,15.0000,36.9990,7.1500
40.23,"","","",190.6228,7.2293,191.7283,15.0000,37.0000,7.1750
40.27,"","","",190.6382,7.2293,191.6762,15.0932,36.9990,7.2020
40.30,"","","",190.6147,7.2293,191.6231,15.1864,37.0010,7.1730
40.33,"","","",190.6065,7.2293,191.5858,15.1864,37.0000,7.1790
40.37,"","","",190.6056,7.1390,191.5420,15.0932,36.9990,7.2190
40.40,"","","",190.5966,7.0486,191.5168,15.0000,37.0000,7.2040
40.43,"","","",190.6156,6.9582,191.5019,15.0000,37.0010,7.1780
40.47,"","","",190.6029,6.7775,191.5019,14.9069,37.0010,7.1550
40.50,"","","",190.5867,6.5968,191.4805,14.9069,37.0000,7.1670
40.53,"","","",190.5532,6.5064,191.4572,14.8137,36.9990,7.1960
40.57,"","","",190.5026,6.4160,191.3929,14.8137,36.9990,7.2150
40.60,"","","",190.4927,6.3257,191.3370,14.9069,36.9980,7.2790
40.63,"","","",190.4800,6.3257,191.3212,15.0000,36.9990,7.2870
40.67,"","","",190.4367,6.3257,191.3072,15.0000,36.9990,7.3100
40.70,"","","",190.4095,6.4160,191.2951,15.0000,37.0000,7.3370
40.73,"","","",190.4095,6.4160,191.2634,14.9069,37.0000,7.3320
40.77,"","","",190.3797,6.5064,191.2113,14.9069,37.0020,7.2680
40.80,"","","",190.3626,6.6871,191.1675,14.9069,37.0020,7.2440
40.83,"","","",190.3499,6.7775,191.1283,15.0000,37.0020,7.2150
40.87,"","","",190.3481,6.7775,191.1339,14.9069,37.0010,7.1800
40.90,"","","",190.3391,6.8679,191.0929,14.9069,37.0010,7.1580
40.93,"","","",190.3427,6.8679,191.0547,15.0000,37.0000,7.1810
40.97,"","","",190.2948,7.0486,191.0566,15.0000,36.9990,7.2050
41.00,"","","",190.2632,7.1390,191.0352,15.0000,36.9990,7.2490
41.03,"","","",190.2758,7.3197,191.0072,14.9069,36.9980,7.2940
41.07,"","","",190.2876,7.4101,190.9811,14.8137,37.0000,7.2700
41.10,"","","",190.2451,7.5004,190.9215,14.8137,37.0000,7.2920
41.13,"","","",190.2216,7.5908,190.8796,14.8137,36.9990,7.3310
41.17,"","","",190.2216,7.6812,190.8637,14.8137,37.0020,7.2680
41.20,"","","",190.2252,7.6812,190.8367,14.7205,37.0020,7.2380
41.23,"","","",190.2469,7.5908,190.7929,14.8137,37.0010,7.2240
41.27,"","","",190.2162,7.5908,190.7398,14.9069,37.0010,7.1800
41.30,"","","",190.2080,7.5004,190.7212,15.0000,37.0010,7.1620
41.33,"","","",190.1728,7.5004,190.6960,15.0000,36.9990,7.2270
41.37,"","","",190.1457,7.5004,190.6634,15.0932,36.9970,7.2710
41.40,"","","",190.1122,7.4101,190.6318,15.1864,36.9970,7.2980
41.43,"","","",190.0815,7.5004,190.6159,15.0932,36.9980,7.3180
41.47,"","","",190.0896,7.5908,190.5991,15.0932,36.9990,7.3330
41.50,"","","",190.1050,7.5908,190.5824,15.0000,36.9990,7.3510
41.53,"","","",190.0499,7.6812,190.5302,14.9069,37.0000,7.3210
41.57,"","","",189.9921,7.7715,190.4799,14.9069,37.0020,7.2670
41.60,"","","",189.9893,7.8619,190.4827,14.8137,37.0020,7.2440
41.63,"","","",190.0137,7.8619,190.4836,14.8137,37.0020,7.2230
41.67,"","","",189.9758,7.9523,190.4342,14.8137,37.0000,7.2360
41.70,"","","",189.9324,8.0426,190.4156,14.8137,36.9990,7.2750
41.73,"","","",189.9234,8.0426,190.4137,14.7205,36.9990,7.2930
41.77,"","","",189.9152,8.0426,190.3904,14.6274,37.0010,7.2600
41.80,"","","",189.9107,7.9523,190.3560,14.5342,37.0010,7.2500
41.83,"","","",189.9216,7.7715,190.3085,14.4410,37.0000,7.2630
41.87,"","","",189.9324,7.6812,190.2824,14.2547,37.0000,7.2490
41.90,"","","",189.9170,7.5908,190.2600,14.2547,37.0010,7.2330
41.93,"","","",189.8917,7.5004,190.2218,14.2547,37.0010,7.1970
41.97,"","","",189.8800,7.4101,190.1566,14.2547,36.9990,7.2290
42.00,"","","",189.8231,7.5004,190.1547,14.2547,36.9990,7.2530
42.03,"","","",189.7824,7.5908,190.1501,14.1615,37.0000,7.2390
42.07,"","","",189.7896,7.6812,190.1259,14.0684,37.0010,7.2020
42.10,"","","",189.7670,7.7715,190.0709,13.9752,37.0000,7.1780
42.13,"","","",189.8140,7.6812,190.0373,14.0684,37.0000,7.1940
42.17,"","","",189.8231,7.6812,190.0113,14.0684,36.9980,7.2360
42.20,"","","",189.8077,7.5908,189.9824,14.0684,37.0010,7.1920
42.23,"","","",189.7616,7.5004,189.9395,14.0684,37.0000,7.1830
42.27,"","","",189.7571,7.4101,189.9265,14.0684,36.9990,7.2140
42.30,"","","",189.7725,7.4101,189.9302,13.9752,37.0000,7.2190
42.33,"","","",189.7128,7.4101,189.9088,13.8820,36.9990,7.2540
42.37,"","","",189.6658,7.5004,189.8622,13.7888,37.0010,7.2200
42.40,"","","",189.6785,7.4101,189.8184,13.6957,37.0020,7.1800
42.43,"","","",189.6839,7.4101,189.8128,13.6957,37.0010,7.1720
42.47,"","","",189.6667,7.4101,189.7755,13.6957,37.0000,7.1820
42.50,"","","",189.6369,7.3197,189.7131,13.6957,36.9980,7.2230
42.53,"","","",189.6450,7.3197,189.6908,13.6957,37.0000,7.1940
42.57,"","","",189.6143,7.1390,189.6675,13.7888,37.0010,7.1750
42.60,"","","",189.6044,7.0486,189.6293,13.8820,37.0020,7.0970
42.63,"","","",189.5700,6.9582,189.5948,13.9752,37.0010,7.1240
42.67,"","","",189.5646,6.8679,189.5659,14.0684,37.0000,7.1090
42.70,"","","",189.5691,6.7775,189.5519,14.1615,37.0000,7.1050
42.73,"","","",189.5456,6.7775,189.5352,14.1615,37.0000,7.1250
42.77,"","","",189.5312,6.7775,189.5156,14.2547,37.0000,7.1000
42.80,"","","",189.5068,6.7775,189.4942,14.2547,37.0010,7.0570
42.83,"","","",189.4752,6.6871,189.4439,14.2547,36.9970,7.1550
42.87,"","","",189.4770,6.6871,189.4401,14.2547,36.9970,7.1670
42.90,"","","",189.4779,6.7775,189.4206,14.2547,36.9990,7.1680
42.93,"","","",189.4770,6.7775,189.3675,14.3479,36.9990,7.1990
42.97,"","","",189.4489,6.7775,189.2957,14.3479,36.9990,7.2340
43.00,"","","",189.4245,6.7775,189.2762,14.4410,36.9990,7.2380
43.03,"","","",189.4300,6.8679,189.2408,14.5342,36.9970,7.3070
43.07,"","","",189.3839,6.9582,189.2054,14.6274,36.9990,7.3180
43.10,"","","",189.3721,7.0486,189.1522,14.6274,36.9990,7.3430
43.13,"","","",189.3739,7.1390,189.1364,14.7205,37.0000,7.3280
43.17,"","","",189.3848,7.0486,189.1290,14.7205,37.0010,7.2730
43.20,"","","",189.3477,7.0486,189.1196,14.7205,37.0030,7.2330
43.23,"","","",189.3242,7.0486,189.0973,14.6274,37.0030,7.2050
43.27,"","","",189.3261,6.9582,189.0721,14.6274,37.0030,7.1680
43.30,"","","",189.3224,6.8679,189.0134,14.7205,37.0030,7.1630
43.33,"","","",189.3116,6.9582,188.9836,14.8137,37.0010,7.1410
43.37,"","","",189.2736,7.0486,188.9715,14.7205,37.0000,7.1370
43.40,"","","",189.2800,7.0486,188.9510,14.7205,36.9990,7.1700
43.43,"","","",189.2845,7.1390,188.9128,14.7205,37.0010,7.1490
43.47,"","","",189.2619,7.0486,188.8998,14.7205,37.0010,7.1240
43.50,"","","",189.2330,6.9582,188.8606,14.7205,36.9990,7.1630
43.53,"","","",189.2140,6.8679,188.8336,14.7205,36.9990,7.2070
43.57,"","","",189.1914,6.9582,188.8010,14.7205,37.0000,7.1840
43.60,"","","",189.1742,6.8679,188.7665,14.7205,37.0010,7.1580
43.63,"","","",189.1562,6.8679,188.7386,14.7205,37.0010,7.1360
43.67,"","","",189.1327,6.8679,188.7032,14.6274,37.0000,7.1130
43.70,"","","",189.1119,6.9582,188.6613,14.6274,37.0000,7.0810
43.73,"","","",189.1019,7.0486,188.6296,14.7205,36.9990,7.1260
43.77,"","","",189.0703,7.1390,188.5821,14.7205,36.9990,7.1390
43.80,"","","",189.0595,7.1390,188.5588,14.7205,37.0000,7.1250
43.83,"","","",189.0739,7.1390,188.5280,14.8137,37.0010,7.1040
43.87,"","","",189.0423,7.1390,188.5215,14.8137,37.0010,7.0660
43.90,"","","",189.0721,7.1390,188.4991,14.8137,37.0000,7.0780
43.93,"","","",189.0757,7.0486,188.4945,14.8137,37.0010,7.0440
43.97,"","","",189.0613,7.0486,188.4498,14.8137,37.0000,7.0540
44.00,"","","",189.0306,6.9582,188.4246,14.8137,36.9990,7.0890
44.03,"","","",189.0206,6.9582,188.3873,14.8137,36.9970,7.1290
44.07,"","","",189.0080,6.8679,188.3156,14.8137,36.9980,7.1450
44.10,"","","",188.9971,6.8679,188.2634,14.9069,36.9980,7.1720
44.13,"","","",188.9691,6.8679,188.2541,14.9069,36.9990,7.1850
44.17,"","","",188.9565,6.8679,188.2345,14.9069,36.9980,7.2380
44.20,"","","",188.9402,6.8679,188.2196,14.8137,36.9990,7.2440
44.23,"","","",188.9311,6.8679,188.2234,14.7205,37.0000,7.2450
44.27,"","","",188.9104,6.7775,188.1880,14.6274,37.0010,7.1910
44.30,"","","",188.8824,6.8679,188.1442,14.6274,37.0000,7.2260
44.33,"","","",188.8824,6.8679,188.1162,14.6274,37.0010,7.1890
44.37,"","","",188.8742,6.7775,188.0864,14.6274,37.0010,7.1740
44.40,"","","",188.8534,6.8679,188.0473,14.7205,37.0010,7.1470
44.43,"","","",188.8254,6.8679,188.0203,14.8137,37.0030,7.0780
44.47,"","","",188.8281,6.8679,187.9932,14.9069,37.0010,7.0910
44.50,"","","",188.8381,6.7775,187.9522,14.9069,37.0000,7.1140
44.53,"","","",188.7992,6.8679,187.8945,15.0000,37.0000,7.1230
44.57,"","","",188.7875,6.8679,187.8572,15.0000,36.9990,7.1870
44.60,"","","",188.7784,6.8679,187.8526,15.0000,36.9980,7.2190
44.63,"","","",188.7793,6.7775,187.8339,15.0000,36.9990,7.2270
44.67,"","","",188.7631,6.6871,187.8088,15.0932,37.0000,7.2460
44.70,"","","",188.7251,6.6871,187.7435,15.0932,37.0010,7.2060
44.73,"","","",188.7197,6.6871,187.7221,15.0932,37.0010,7.1960
44.77,"","","",188.7188,6.5968,187.7137,15.0932,37.0010,7.1560
44.80,"","","",188.6682,6.5968,187.7212,15.0000,37.0010,7.1300
44.83,"","","",188.6528,6.5968,187.7016,14.9069,37.0000,7.1180
44.87,"","","",188.6528,6.5968,187.6737,14.8137,37.0000,7.1470
44.90,"","","",188.6320,6.6871,187.6383,14.7205,36.9990,7.1970
44.93,"","","",188.5968,6.7775,187.6075,14.6274,36.9990,7.2320
44.97,"","","",188.6149,6.7775,187.5973,14.4410,37.0000,7.2310
45.00,"","","",188.6103,6.7775,187.5498,14.4410,37.0010,7.1840
45.03,"","","",188.6302,6.7775,187.5218,14.3479,37.0010,7.1580
45.07,"","","",188.6131,6.7775,187.5013,14.3479,37.0010,7.1310
45.10,"","","",188.5679,6.8679,187.4696,14.2547,37.0010,7.1070
45.13,"","","",188.5462,6.9582,187.4557,14.2547,37.0000,7.0850
45.17,"","","",188.5426,6.9582,187.4342,14.1615,37.0000,7.0830
45.20,"","","",188.5227,7.0486,187.4091,14.0684,36.9990,7.1150
45.23,"","","",188.4929,7.1390,187.3690,13.9752,36.9990,7.1590
45.27,"","","",188.4748,7.1390,187.3364,13.8820,36.9990,7.1950
45.30,"","","",188.4576,7.1390,187.2945,13.7888,37.0000,7.1850
45.33,"","","",188.4133,7.2293,187.2553,13.7888,37.0000,7.1740
45.37,"","","",188.4206,7.2293,187.2274,13.6957,37.0000,7.1860
45.40,"","","",188.4531,7.1390,187.1994,13.7888,37.0010,7.1420
45.43,"","","",188.4007,7.1390,187.1538,13.8820,37.0020,7.1010
45.47,"","","",188.3383,7.3197,187.1053,13.9752,37.0010,7.0920
45.50,"","","",188.3546,7.3197,187.0690,14.0684,37.0010,7.0640
45.53,"","","",188.3664,7.3197,187.0476,14.1615,37.0010,7.0370
45.57,"","","",188.3646,7.3197,187.0560,14.1615,37.0000,7.0520
45.60,"","","",188.3411,7.3197,187.0373,14.0684,36.9990,7.0760
45.63,"","","",188.3311,7.3197,187.0271,13.9752,36.9980,7.1050
45.67,"","","",188.3121,7.3197,186.9991,13.8820,37.0010,7.0700
45.70,"","","",188.3094,7.3197,186.9358,13.8820,37.0010,7.0390
45.73,"","","",188.3203,7.2293,186.8631,13.9752,37.0000,7.0420
45.77,"","","",188.2724,7.3197,186.8221,14.0684,36.9990,7.0870
45.80,"","","",188.2606,7.3197,186.8119,14.1615,36.9980,7.1350
45.83,"","","",188.2426,7.2293,186.8091,14.2547,36.9980,7.1600
45.87,"","","",188.2353,7.2293,186.8026,14.2547,37.0000,7.1390
45.90,"","","",188.2380,7.2293,186.7867,14.3479,37.0000,7.1220
45.93,"","","",188.2263,7.1390,186.7793,14.3479,37.0010,7.0810
45.97,"","","",188.2010,7.0486,186.7532,14.2547,37.0010,7.0430
46.00,"","","",188.1450,7.0486,186.7308,14.2547,37.0010,7.0310
46.03,"","","",188.0799,7.2293,186.7029,14.2547,37.0010,6.9940
46.07,"","","",188.0925,7.3197,186.6516,14.3479,36.9990,7.0390
46.10,"","","",188.1151,7.2293,186.6274,14.3479,36.9990,7.0790
46.13,"","","",188.0871,7.3197,186.5929,14.3479,36.9990,7.0960
46.17,"","","",188.0528,7.4101,186.5585,14.2547,36.9980,7.1470
46.20,"","","",188.0347,7.5004,186.5221,14.2547,36.9990,7.1530
46.23,"","","",188.0428,7.5908,186.5026,14.2547,37.0000,7.1490
46.27,"","","",188.0320,7.6812,186.4867,14.1615,37.0010,7.1190
46.30,"","","",188.0284,7.6812,186.4709,14.0684,36.9980,7.1770
46.33,"","","",188.0230,7.5908,186.4168,14.0684,36.9990,7.1870
46.37,"","","",188.0139,7.5004,186.3963,14.0684,37.0010,7.1470
46.40,"","","",188.0112,7.4101,186.3805,13.9752,37.0030,7.0930
46.43,"","","",188.0157,7.2293,186.3712,13.8820,37.0040,7.0720
46.47,"","","",187.9968,7.1390,186.3199,13.7888,37.0000,7.1050
46.50,"","","",187.9398,7.1390,186.2715,13.7888,37.0010,7.0740
46.53,"","","",187.9371,7.1390,186.2333,13.6957,37.0010,7.0500
46.57,"","","",187.9236,7.0486,186.2053,13.6957,37.0000,7.0470
46.60,"","","",187.9407,7.0486,186.1737,13.6957,36.9990,7.0810
46.63,"","","",187.9380,6.9582,186.1522,13.6957,37.0010,7.0420
46.67,"","","",187.9037,6.9582,186.1271,13.6957,36.9990,7.0740
46.70,"","","",187.8702,6.9582,186.1057,13.6957,37.0000,7.0950
46.73,"","","",187.8603,6.9582,186.0553,13.6957,36.9990,7.1290
46.77,"","","",187.8341,6.9582,186.0376,13.7888,36.9990,7.1540
46.80,"","","",187.8648,6.9582,186.0004,13.8820,36.9990,7.1880
46.83,"","","",187.8621,6.9582,185.9752,13.9752,36.9990,7.2100
46.87,"","","",187.8278,6.8679,185.9575,14.0684,37.0000,7.2110
46.90,"","","",187.8025,6.8679,185.9119,14.1615,37.0020,7.1690
46.93,"","","",187.8025,6.7775,185.8699,14.1615,37.0010,7.1420
46.97,"","","",187.7690,6.7775,185.8429,14.1615,37.0030,7.0900
47.00,"","","",187.7239,6.7775,185.8252,14.1615,37.0010,7.0780
47.03,"","","",187.7754,6.6871,185.7814,14.2547,37.0010,7.0480
47.07,"","","",187.7591,6.5968,185.7451,14.4410,37.0000,7.0440
47.10,"","","",187.7455,6.5064,185.7274,14.6274,37.0000,7.0750
47.13,"","","",187.7275,6.4160,185.7106,14.8137,36.9990,7.1190
47.17,"","","",187.7275,6.3257,185.6939,14.9069,36.9980,7.1630
47.20,"","","",187.6796,6.3257,185.6668,14.9069,37.0000,7.1590
47.23,"","","",187.6479,6.2353,185.6370,14.9069,37.0000,7.1530
47.27,"","","",187.6226,6.2353,185.6128,14.8137,37.0020,7.1130
47.30,"","","",187.6100,6.2353,185.5709,14.8137,37.0010,7.0960
47.33,"","","",187.6308,6.2353,185.5140,14.8137,37.0010,7.0550
47.37,"","","",187.6326,6.3257,185.4963,14.8137,37.0020,7.0330
47.40,"","","",187.6163,6.4160,185.4898,14.8137,37.0010,7.0040
47.43,"","","",187.5720,6.4160,185.4926,14.7205,36.9990,7.0470
47.47,"","","",187.5603,6.5064,185.4637,14.6274,37.0000,7.0660
47.50,"","","",187.5476,6.5968,185.4209,14.6274,36.9990,7.1100
47.53,"","","",187.5314,6.6871,185.3901,14.6274,36.9990,7.1270
47.57,"","","",187.5503,6.6871,185.3575,14.5342,37.0000,7.0980
47.60,"","","",187.5576,6.6871,185.3053,14.5342,37.0020,7.0380
47.63,"","","",187.5368,6.6871,185.2644,14.5342,37.0030,6.9750
47.67,"","","",187.5106,6.6871,185.2671,14.5342,37.0040,6.9660
47.70,"","","",187.4907,6.6871,185.2439,14.4410,37.0030,6.9430
47.73,"","","",187.4211,6.7775,185.2150,14.3479,37.0030,6.9150
47.77,"","","",187.4184,6.7775,185.1581,14.3479,37.0010,6.9100
47.80,"","","",187.4708,6.6871,185.1227,14.3479,37.0000,6.8890
47.83,"","","",187.4871,6.6871,185.1004,14.3479,36.9990,6.9240
47.87,"","","",187.4681,6.5968,185.0743,14.3479,36.9990,6.9630
47.90,"","","",187.4365,6.5968,185.0445,14.3479,36.9990,6.9970
47.93,"","","",187.3805,6.5968,185.0128,14.3479,36.9980,7.0380
47.97,"","","",187.3768,6.5064,184.9886,14.3479,37.0000,7.0110
48.00,"","","",187.3877,6.5064,184.9783,14.3479,36.9990,7.0510
48.03,"","","",187.3985,6.4160,184.9504,14.2547,37.0010,7.0130
48.07,"","","",187.3741,6.4160,184.8963,14.3479,37.0000,7.0430
48.10,"","","",187.3253,6.5064,184.8889,14.2547,37.0010,6.9990
48.13,"","","",187.3145,6.4160,184.8535,14.3479,37.0010,6.9730
